order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating
ORD-102273,2023-12-04,2023-12-05,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,7,173.29,101.75,0.1,52.27,11,0,3.4
ORD-102274,2023-05-10,2023-05-16,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Storage,Office Cabinet,5,222.49,118.86,0.15,32.3,19,0,3.8
ORD-102275,2023-11-07,2023-11-08,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,1291.06,675.15,0.05,55.18,13,0,3.8
ORD-102276,2023-06-03,2023-06-07,North,Delhi,New Delhi,Online,Consumer,Technology,Laptops,Business Laptop,3,452.71,230.62,0.0,110.26,21,0,4.8
ORD-102277,2023-02-07,2023-02-12,East,Odisha,Bhubaneswar,Online,Corporate,Furniture,Storage,Office Cabinet,4,191.54,132.17,0.05,75.12,17,0,5.0
ORD-102278,2023-09-27,2023-10-01,North,Punjab,Ludhiana,Distributor,Corporate,Furniture,Storage,Office Cabinet,4,874.43,541.92,0.05,93.25,21,0,4.0
ORD-102279,2024-05-06,2024-05-11,West,Maharashtra,Mumbai,Retail Store,Consumer,Furniture,Storage,Office Cabinet,8,576.11,279.53,0.1,51.45,16,0,3.6
ORD-102280,2024-07-11,2024-07-13,West,Rajasthan,Jaipur,Retail Store,Corporate,Technology,Laptops,Business Laptop,5,679.87,441.4,0.1,34.59,28,0,3.3
ORD-102281,2023-09-16,2023-09-20,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,5,573.85,435.78,0.1,19.74,26,1,4.9
ORD-102282,2023-08-25,2023-08-30,South,Telangana,Hyderabad,Online,Small Business,Furniture,Storage,Office Cabinet,2,362.28,271.49,0.0,115.85,4,0,4.6
ORD-102283,2024-07-29,2024-08-01,North,Delhi,New Delhi,Online,Corporate,Office Supplies,Appliances,Label Printer,5,193.26,113.95,0.05,60.86,25,0,4.1
ORD-102284,2024-05-12,2024-05-14,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Appliances,Label Printer,7,140.94,71.0,0.15,82.71,19,0,4.3
ORD-102285,2024-08-31,2024-09-05,South,Tamil Nadu,Chennai,Online,Consumer,Furniture,Chairs,Ergonomic Chair,3,483.96,224.58,0.05,41.15,13,1,4.1
ORD-102286,2024-10-24,2024-10-27,East,Odisha,Bhubaneswar,Online,Corporate,Technology,Accessories,Wireless Headset,1,1118.62,895.47,0.0,19.84,20,0,3.3
ORD-102287,2024-08-23,2024-08-29,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,1479.21,757.52,0.05,33.11,17,1,3.8
ORD-102288,2024-11-15,2024-11-17,West,Maharashtra,Mumbai,Distributor,Consumer,Furniture,Storage,Office Cabinet,6,884.09,451.17,,45.46,8,0,4.0
ORD-102289,2023-11-01,2023-11-06,West,Gujarat,Ahmedabad,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,3,85.5,48.28,0.1,42.4,24,0,4.7
ORD-102290,2023-10-16,2023-10-19,East,West Bengal,Kolkata,Retail Store,Home Office,Office Supplies,Binders,Ring Binder,4,21.54,12.53,0.1,82.96,12,1,4.0
ORD-102291,2023-08-24,2023-08-27,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,4,612.06,491.63,0.2,54.97,20,0,5.0
ORD-102292,2023-06-21,2023-06-26,North,Delhi,New Delhi,Online,Corporate,Office Supplies,Binders,Ring Binder,3,40.67,26.96,0.05,64.6,18,0,5.0
ORD-102293,2024-07-01,2024-07-06,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Appliances,Label Printer,8,188.71,115.26,0.15,,20,0,4.5
ORD-102294,2024-06-06,2024-06-08,South,Telangana,Hyderabad,Online,Consumer,Furniture,Chairs,Ergonomic Chair,2,661.87,386.17,0.05,16.79,16,0,3.2
ORD-102295,2024-08-08,2024-08-11,West,Rajasthan,Jaipur,Online,Home Office,Office Supplies,Binders,Ring Binder,3,181.11,113.53,0.1,55.9,26,0,5.0
ORD-102296,2023-05-03,2023-05-07,North,Delhi,New Delhi,Distributor,Home Office,Office Supplies,Paper,Printer Paper,4,108.51,65.92,0.15,30.47,19,1,3.9
ORD-102297,2023-12-26,2023-12-29,South,Telangana,Hyderabad,Retail Store,Home Office,Furniture,Tables,Standing Desk,6,100.83,47.3,0.1,51.31,17,0,5.0
ORD-102298,2023-06-12,2023-06-13,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Appliances,Label Printer,2,164.54,113.26,0.1,20.39,24,0,3.8
ORD-102299,2024-10-14,2024-10-16,East,Bihar,Patna,Online,Corporate,Office Supplies,Appliances,Label Printer,4,113.38,57.51,0.05,68.45,16,0,2.9
ORD-102300,2023-07-15,2023-07-21,East,West Bengal,Kolkata,Distributor,Home Office,Office Supplies,Binders,Ring Binder,1,40.78,28.54,0.1,116.78,13,0,4.4
ORD-102301,2023-04-16,2023-04-20,West,Rajasthan,Jaipur,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,6,13.0,6.69,0.05,91.21,4,0,3.6
ORD-102302,2024-02-21,2024-02-24,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Paper,Printer Paper,4,125.06,60.25,0.0,56.44,20,0,4.3
ORD-102303,2024-10-04,2024-10-08,North,Delhi,New Delhi,Distributor,Consumer,Technology,Laptops,Business Laptop,5,784.8,402.34,0.15,31.63,9,0,3.8
ORD-102304,2024-10-31,2024-11-02,South,Karnataka,Bengaluru,Online,Corporate,Furniture,Chairs,Ergonomic Chair,2,229.7,182.83,0.05,101.4,19,0,3.8
ORD-102305,2023-03-12,2023-03-14,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,2,1547.52,833.0,0.1,57.02,17,0,4.0
ORD-102306,2023-08-27,2023-09-01,West,Rajasthan,Jaipur,Online,Corporate,Technology,Accessories,Wireless Headset,1,1409.74,687.85,0.15,16.22,7,0,3.4
ORD-102307,2023-04-23,2023-04-27,South,Tamil Nadu,Chennai,Online,Corporate,Technology,Phones,5G Smartphone,3,594.86,455.68,0.15,112.22,19,0,4.5
ORD-102308,2023-08-14,2023-08-15,West,Maharashtra,Mumbai,Distributor,Small Business,Office Supplies,Paper,Printer Paper,5,179.11,126.99,0.1,96.2,30,0,4.6
ORD-102309,2024-01-26,2024-01-27,South,Tamil Nadu,Chennai,Distributor,Corporate,Technology,Accessories,Wireless Headset,4,1232.84,852.71,0.0,82.18,8,0,3.4
ORD-102310,2023-07-25,2023-07-29,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,1599.09,1128.49,0.15,68.47,18,0,3.8
ORD-102311,2023-02-19,2023-02-22,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Phones,5G Smartphone,3,1263.17,875.94,0.05,14.8,13,0,4.4
ORD-102312,2024-01-08,2024-01-09,North,Punjab,Ludhiana,Retail Store,Consumer,Furniture,Tables,Standing Desk,6,261.92,177.21,0.15,88.44,3,0,4.5
ORD-102313,2023-02-08,2023-02-12,South,Telangana,Hyderabad,Retail Store,Small Business,Office Supplies,Paper,Printer Paper,2,149.72,111.72,0.15,53.99,29,0,4.2
ORD-102314,2023-06-15,2023-06-19,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Chairs,Ergonomic Chair,5,458.32,362.24,0.15,16.92,20,0,3.9
ORD-102315,2023-01-01,2023-01-05,South,Tamil Nadu,Chennai,Online,Home Office,Office Supplies,Appliances,Label Printer,3,26.33,14.87,0.1,34.51,29,0,3.8
ORD-102316,2023-03-05,2023-03-09,East,Bihar,Patna,Distributor,Small Business,Furniture,Chairs,Ergonomic Chair,4,766.58,354.24,0.05,62.18,17,0,4.9
ORD-102317,2023-11-15,2023-11-19,South,Tamil Nadu,Chennai,Online,Small Business,Furniture,Storage,Office Cabinet,2,118.03,77.89,0.1,25.44,19,0,4.4
ORD-102318,2024-09-13,2024-09-15,East,West Bengal,Kolkata,Retail Store,Corporate,Technology,Phones,5G Smartphone,5,517.02,291.7,0.15,82.84,16,0,4.0
ORD-102319,2024-07-20,2024-07-25,North,Haryana,Gurugram,Online,Consumer,Furniture,Tables,Standing Desk,1,381.71,240.17,0.05,86.26,17,0,4.7
ORD-102320,2023-03-14,2023-03-18,West,Maharashtra,Mumbai,Retail Store,Home Office,Technology,Laptops,Business Laptop,5,1571.58,718.91,0.1,80.56,6,0,4.2
ORD-102321,2023-01-26,2023-01-28,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,2,41.32,19.46,0.0,58.28,15,0,4.4
ORD-102322,2023-09-05,2023-09-10,West,Maharashtra,Mumbai,Distributor,Consumer,Technology,Phones,5G Smartphone,1,1414.05,1108.39,0.0,82.3,16,0,3.5
ORD-102323,2024-04-21,2024-04-24,North,Punjab,Ludhiana,Online,Small Business,Technology,Phones,5G Smartphone,1,757.29,440.72,0.0,66.0,20,0,4.3
ORD-102324,2024-06-29,2024-07-01,West,Rajasthan,Jaipur,Online,Corporate,Furniture,Storage,Office Cabinet,5,197.24,104.21,0.0,58.99,22,0,3.4
ORD-102325,2024-08-24,2024-08-28,West,Maharashtra,Mumbai,Retail Store,Small Business,Technology,Laptops,Business Laptop,7,1045.96,766.85,0.1,58.16,13,0,4.8
ORD-102326,2023-09-08,2023-09-14,North,Punjab,Ludhiana,Distributor,Small Business,Technology,Accessories,Wireless Headset,6,161.78,122.66,0.15,71.49,18,0,3.7
ORD-102327,2023-05-03,2023-05-05,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,6,114.85,81.49,0.05,50.93,11,0,3.7
ORD-102328,2023-01-20,2023-01-26,West,Rajasthan,Jaipur,Online,Home Office,Office Supplies,Appliances,Label Printer,5,12.92,6.75,0.15,69.08,19,0,3.5
ORD-102329,2023-04-18,2023-04-22,East,Bihar,Patna,Online,Consumer,Furniture,Storage,Office Cabinet,1,863.89,400.33,0.0,53.23,25,0,3.6
ORD-102330,2023-02-17,2023-02-20,North,Haryana,Gurugram,Distributor,Home Office,Technology,Phones,5G Smartphone,2,1109.88,820.27,0.0,30.98,25,0,3.7
ORD-102331,2024-09-21,2024-09-25,North,Punjab,Ludhiana,Online,Home Office,Technology,Laptops,Business Laptop,2,1165.66,663.81,0.1,43.65,9,0,4.8
ORD-102332,2023-07-16,2023-07-19,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Storage,Office Cabinet,3,328.8,266.51,0.1,35.91,23,0,4.5
ORD-102333,2024-08-24,2024-08-26,West,Rajasthan,Jaipur,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,834.34,618.16,0.0,53.67,15,0,3.8
ORD-102334,2024-02-09,2024-02-11,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Binders,Ring Binder,5,112.57,50.87,0.1,32.43,22,0,4.6
ORD-102335,2024-01-29,2024-01-31,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Phones,5G Smartphone,3,847.79,654.64,0.15,63.4,26,0,2.9
ORD-102336,2023-11-29,2023-12-02,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Laptops,Business Laptop,1,362.51,252.39,0.1,21.35,19,0,3.6
ORD-102337,2024-08-21,2024-08-25,South,Telangana,Hyderabad,Distributor,Consumer,Office Supplies,Appliances,Label Printer,6,113.41,80.41,0.05,98.95,20,0,4.2
ORD-102338,2023-02-01,2023-02-03,West,Maharashtra,Mumbai,Online,Corporate,Technology,Laptops,Business Laptop,12,1327.82,766.28,0.0,97.88,6,0,4.1
ORD-102339,2023-03-09,2023-03-13,North,Punjab,Ludhiana,Distributor,Consumer,Technology,Accessories,Wireless Headset,2,1461.27,975.68,0.0,17.14,13,0,4.4
ORD-102340,2023-11-06,2023-11-09,South,Karnataka,Bengaluru,Online,Small Business,Office Supplies,Paper,Printer Paper,4,83.88,55.75,0.2,116.43,17,0,4.4
ORD-102341,2023-10-16,2023-10-20,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Chairs,Ergonomic Chair,4,856.27,659.81,0.1,105.89,26,1,4.9
ORD-102342,2024-02-03,2024-02-07,North,Punjab,Ludhiana,Online,Corporate,Office Supplies,Paper,Printer Paper,6,15.37,10.69,0.1,55.47,21,1,3.5
ORD-102343,2024-06-23,2024-06-24,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Laptops,Business Laptop,4,596.41,328.55,0.1,13.19,12,0,4.7
ORD-102344,2024-03-05,2024-03-08,South,Karnataka,Bengaluru,Retail Store,Corporate,Technology,Accessories,Wireless Headset,7,485.21,321.82,0.2,72.23,21,0,4.4
ORD-102345,2023-07-08,2023-07-14,East,West Bengal,Kolkata,Distributor,Consumer,Office Supplies,Paper,Printer Paper,3,62.44,43.05,0.05,28.27,10,0,4.0
ORD-102346,2023-08-28,2023-09-03,East,Odisha,Bhubaneswar,Retail Store,Home Office,Furniture,Storage,Office Cabinet,5,273.44,213.47,0.1,57.66,17,0,3.0
ORD-102347,2024-07-03,2024-07-05,West,Rajasthan,Jaipur,Distributor,Small Business,Technology,Phones,5G Smartphone,3,882.23,609.14,0.0,85.53,18,0,3.0
ORD-102348,2023-05-28,2023-06-01,West,Gujarat,Ahmedabad,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,3,192.93,140.58,0.1,21.99,18,1,3.5
ORD-102349,2024-01-04,2024-01-05,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Phones,5G Smartphone,7,1374.19,904.8,0.0,68.92,19,0,4.1
ORD-102350,2024-01-29,2024-02-03,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,6,196.74,146.26,0.15,53.67,10,1,3.5
ORD-102351,2024-07-02,2024-07-06,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Paper,Printer Paper,4,157.33,80.59,0.1,67.9,26,0,4.1
ORD-102352,2024-06-06,2024-06-09,North,Punjab,Ludhiana,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,1,166.13,90.29,0.15,69.19,17,0,3.4
ORD-102353,2023-12-06,2023-12-11,East,West Bengal,Kolkata,Distributor,Corporate,Furniture,Tables,Standing Desk,2,135.02,102.92,0.0,23.42,4,0,3.9
ORD-102354,2023-08-14,2023-08-19,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Appliances,Label Printer,10,161.27,95.21,0.1,109.12,28,1,4.5
ORD-102355,2023-09-26,2023-09-30,West,Maharashtra,Mumbai,Online,Corporate,Office Supplies,Binders,Ring Binder,6,77.73,45.21,0.0,40.75,14,0,4.8
ORD-102356,2023-10-28,2023-10-31,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,6,1047.82,610.53,0.0,90.8,12,0,4.1
ORD-102357,2023-06-10,2023-06-14,South,Karnataka,Bengaluru,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,7,179.85,132.58,0.05,53.8,9,0,3.7
ORD-102358,2024-04-02,2024-04-07,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Binders,Ring Binder,3,207.65,164.48,0.0,71.86,19,0,3.5
ORD-102359,2023-06-02,2023-06-04,West,Maharashtra,Mumbai,Online,Home Office,Technology,Phones,5G Smartphone,3,1023.61,599.28,0.15,102.69,15,0,4.3
ORD-102360,2024-04-19,2024-04-24,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Paper,Printer Paper,2,98.68,51.75,0.1,12.34,11,1,2.7
ORD-102361,2024-07-03,2024-07-05,East,West Bengal,Kolkata,Retail Store,Consumer,Furniture,Storage,Office Cabinet,2,651.69,332.93,0.0,94.75,18,0,3.1
ORD-102362,2024-12-04,2024-12-10,North,Haryana,Gurugram,Online,Small Business,Office Supplies,Binders,Ring Binder,3,236.01,161.21,0.1,41.96,14,0,5.0
ORD-102363,2023-03-28,2023-04-02,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Appliances,Label Printer,5,115.58,65.51,0.1,30.83,14,0,3.6
ORD-102364,2024-07-09,2024-07-16,South,Telangana,Hyderabad,,Corporate,Furniture,Chairs,Ergonomic Chair,4,196.57,149.26,0.1,84.05,22,0,4.7
ORD-102365,2023-03-04,2023-03-07,North,Haryana,Gurugram,Distributor,Consumer,Technology,Laptops,Business Laptop,5,923.95,722.88,0.0,11.82,17,0,4.0
ORD-102366,2023-09-04,2023-09-07,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Appliances,Label Printer,2,15.06,11.54,0.0,68.24,10,0,2.5
ORD-102367,2023-05-09,2023-05-11,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,9,1026.75,623.11,0.1,30.27,12,0,4.0
ORD-102368,2023-04-29,2023-05-06,West,Maharashtra,Mumbai,Online,Small Business,Office Supplies,Appliances,Label Printer,5,10.62,5.81,0.2,82.21,25,0,4.0
ORD-102369,2023-05-09,2023-05-14,North,Delhi,New Delhi,Distributor,Corporate,Office Supplies,Paper,Printer Paper,4,116.56,58.91,0.1,73.19,22,0,3.7
ORD-102370,2023-02-02,2023-02-05,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Phones,5G Smartphone,3,169.46,87.6,0.1,63.1,11,0,4.2
ORD-102371,2024-08-24,2024-08-27,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Accessories,Wireless Headset,2,1171.46,643.57,0.1,51.44,12,0,4.2
ORD-102372,2023-02-14,2023-02-15,East,West Bengal,Kolkata,Distributor,Consumer,Furniture,Tables,Standing Desk,3,462.6,269.95,0.1,21.35,17,0,3.2
ORD-102373,2023-10-19,2023-10-22,North,Delhi,New Delhi,Distributor,Small Business,Office Supplies,Appliances,Label Printer,3,183.81,92.71,0.05,113.48,24,0,3.6
ORD-102374,2024-05-26,2024-05-29,North,Punjab,Ludhiana,Online,Corporate,Furniture,Tables,Standing Desk,6,649.0,496.86,0.15,105.52,15,1,4.3
ORD-102375,2024-12-24,2024-12-29,East,Bihar,Patna,Online,Consumer,Furniture,Storage,Office Cabinet,4,847.7,548.66,0.05,13.0,21,0,3.8
ORD-102376,2024-09-16,2024-09-21,West,Rajasthan,Jaipur,Distributor,Consumer,Technology,Accessories,Wireless Headset,4,293.69,149.34,0.0,27.99,18,0,4.0
ORD-102377,2023-04-11,2023-04-14,South,Tamil Nadu,Chennai,Distributor,Consumer,Technology,Accessories,Wireless Headset,3,1256.62,725.75,0.0,53.41,14,0,3.9
ORD-102378,2024-12-23,2024-12-28,East,West Bengal,Kolkata,Online,Small Business,Office Supplies,Paper,Printer Paper,6,80.81,42.93,0.0,38.9,23,0,3.9
ORD-102379,2024-04-22,2024-04-26,West,Rajasthan,Jaipur,Retail Store,Corporate,Technology,Laptops,Business Laptop,7,1122.62,867.18,0.05,43.85,10,0,3.6
ORD-102380,2023-05-12,2023-05-16,North,Delhi,New Delhi,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,3,226.48,174.07,0.15,37.71,15,0,4.8
ORD-102381,2023-11-25,2023-11-30,North,Delhi,New Delhi,Online,Home Office,Technology,Phones,5G Smartphone,3,814.16,613.12,0.0,28.3,22,0,4.3
ORD-102382,2024-11-01,2024-11-06,South,Karnataka,Bengaluru,Online,Consumer,Technology,Accessories,Wireless Headset,1,832.23,487.37,0.05,51.94,15,0,3.0
ORD-102383,2023-10-15,2023-10-16,North,Haryana,Gurugram,Online,Home Office,Technology,Phones,5G Smartphone,7,195.62,136.72,0.05,28.94,3,0,4.3
ORD-102384,2023-05-15,2023-05-19,South,Tamil Nadu,Chennai,Online,Small Business,Office Supplies,Appliances,Label Printer,3,164.05,81.89,0.05,32.73,10,0,3.7
ORD-102385,2024-10-01,2024-10-05,South,Karnataka,Bengaluru,Online,Small Business,Technology,Phones,5G Smartphone,3,330.18,224.23,0.1,66.12,28,0,3.5
ORD-102386,2024-11-27,2024-11-29,North,Haryana,Gurugram,Online,Consumer,Furniture,Tables,Standing Desk,5,828.6,483.66,0.0,83.75,15,0,2.9
ORD-102387,2024-12-14,2024-12-17,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,7,213.87,157.35,0.2,18.28,20,0,4.7
ORD-102388,2024-11-29,2024-11-30,North,Delhi,New Delhi,Online,Home Office,Office Supplies,Appliances,Label Printer,3,198.59,144.34,0.05,38.86,21,1,3.7
ORD-102389,2024-09-30,2024-10-04,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Chairs,Ergonomic Chair,3,240.87,169.91,0.1,48.74,16,0,4.3
ORD-102390,2023-11-29,2023-12-02,East,Bihar,Patna,Retail Store,Corporate,Technology,Accessories,Wireless Headset,4,1414.85,679.13,0.1,80.25,20,0,3.4
ORD-102391,2023-05-21,2023-05-25,East,Bihar,Patna,Online,Corporate,Furniture,Storage,Office Cabinet,2,179.96,136.21,0.1,104.65,16,0,4.2
ORD-102392,2024-03-27,2024-04-02,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Binders,Ring Binder,6,114.91,84.05,0.1,112.55,14,0,4.7
ORD-102393,2023-06-11,2023-06-13,South,Karnataka,Bengaluru,Online,Small Business,Office Supplies,Paper,Printer Paper,2,207.55,125.26,0.2,15.17,23,0,5.0
ORD-102394,2023-12-12,2023-12-15,North,Delhi,New Delhi,Online,Home Office,Office Supplies,Binders,Ring Binder,5,89.4,56.57,0.05,85.75,17,0,3.6
ORD-102395,2024-04-24,2024-04-29,South,Telangana,Hyderabad,Online,Home Office,Furniture,Tables,Standing Desk,6,604.46,293.92,0.0,76.7,8,0,4.6
ORD-102396,2024-11-22,2024-11-24,West,Maharashtra,Mumbai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,5,50.4,23.13,0.0,19.0,5,0,4.0
ORD-102397,2023-07-31,2023-08-05,East,Bihar,Patna,Online,Consumer,Office Supplies,Paper,Printer Paper,3,165.9,119.5,0.0,89.4,15,0,3.2
ORD-102398,2023-07-04,2023-07-07,South,Tamil Nadu,Chennai,Online,Consumer,Furniture,Storage,Office Cabinet,3,162.26,85.17,0.15,93.04,15,0,4.3
ORD-102399,2024-06-21,2024-06-23,North,Delhi,New Delhi,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,957.1,712.95,0.2,46.49,24,0,4.7
ORD-102400,2023-01-05,2023-01-09,South,Tamil Nadu,Chennai,Retail Store,Corporate,Technology,Laptops,Business Laptop,7,1280.68,1044.36,0.05,94.93,16,0,3.4
ORD-102401,2024-02-19,2024-02-20,South,Tamil Nadu,Chennai,Online,Home Office,Furniture,Tables,Standing Desk,2,820.07,531.08,0.05,97.88,23,0,2.8
ORD-102402,2024-06-29,2024-07-04,North,Punjab,Ludhiana,Retail Store,Home Office,Technology,Accessories,Wireless Headset,7,988.82,659.1,0.1,112.98,18,0,3.8
ORD-102403,2024-02-07,2024-02-11,West,Maharashtra,Mumbai,Distributor,Small Business,Technology,Laptops,Business Laptop,1,1039.4,628.2,0.1,107.16,29,0,3.8
ORD-102404,2023-10-08,2023-10-11,West,Rajasthan,Jaipur,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,5,314.8,226.68,0.05,,19,0,3.7
ORD-102405,2024-08-28,2024-09-04,South,Telangana,Hyderabad,Distributor,Consumer,Office Supplies,Binders,Ring Binder,6,116.7,76.07,0.0,64.79,26,0,4.1
ORD-102406,2023-09-29,2023-10-04,West,Maharashtra,Mumbai,Retail Store,Consumer,Technology,Accessories,Wireless Headset,4,880.62,671.27,0.05,64.47,10,0,5.0
ORD-102407,2024-06-03,2024-06-04,South,Telangana,Hyderabad,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,3,235.72,166.8,0.1,10.44,13,0,4.2
ORD-102408,2023-12-06,2023-12-10,South,Karnataka,Bengaluru,Distributor,Home Office,Technology,Accessories,Wireless Headset,3,762.62,349.0,0.1,51.51,17,0,4.7
ORD-102409,2023-01-20,2023-01-25,South,Karnataka,Bengaluru,Retail Store,Corporate,Furniture,Tables,Standing Desk,2,130.55,66.79,0.0,29.0,10,0,4.0
ORD-102410,2024-01-23,2024-01-26,North,Punjab,Ludhiana,Retail Store,Consumer,Furniture,Storage,Office Cabinet,1,357.88,250.41,0.15,105.04,24,0,4.4
ORD-102411,2023-02-06,2023-02-11,East,West Bengal,Kolkata,Distributor,Corporate,Technology,Phones,5G Smartphone,4,1237.6,897.09,0.1,36.88,15,0,4.6
ORD-102412,2024-11-11,2024-11-15,South,Tamil Nadu,Chennai,Online,Small Business,Furniture,Chairs,Ergonomic Chair,5,224.36,104.23,0.05,117.0,34,0,3.4
ORD-102413,2024-03-15,2024-03-20,West,Gujarat,Ahmedabad,Distributor,Corporate,Furniture,Chairs,Ergonomic Chair,5,562.36,317.11,0.0,59.83,4,0,4.5
ORD-102414,2023-09-29,2023-10-02,South,Karnataka,Bengaluru,Online,Home Office,Technology,Phones,5G Smartphone,2,1318.2,829.53,0.0,36.64,9,0,4.5
ORD-102415,2023-12-22,2023-12-24,East,Odisha,Bhubaneswar,Distributor,Corporate,Office Supplies,Binders,Ring Binder,7,11.12,5.53,0.05,94.09,23,0,4.8
ORD-102416,2024-03-28,2024-03-30,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,6,248.32,191.29,0.1,113.64,20,0,4.4
ORD-102417,2023-07-10,2023-07-11,West,Rajasthan,Jaipur,Online,Corporate,Technology,Accessories,Wireless Headset,3,215.89,122.64,0.1,26.14,16,0,3.8
ORD-102418,2023-07-30,2023-08-05,East,Bihar,Patna,Online,Corporate,Furniture,Chairs,Ergonomic Chair,3,117.62,88.47,0.1,115.04,19,0,3.7
ORD-102419,2023-11-03,2023-11-06,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Paper,Printer Paper,5,207.08,142.01,0.0,80.97,5,0,3.1
ORD-102420,2023-07-09,2023-07-11,West,Gujarat,Ahmedabad,Distributor,Corporate,Technology,Laptops,Business Laptop,2,1574.68,798.31,0.0,92.47,15,0,4.3
ORD-102421,2024-07-08,2024-07-12,East,Bihar,Patna,Retail Store,Home Office,Technology,Phones,5G Smartphone,1,170.05,79.39,0.0,86.62,18,0,3.9
ORD-102422,2023-03-17,2023-03-21,North,Delhi,New Delhi,Retail Store,Home Office,Furniture,Storage,Office Cabinet,2,168.09,106.5,0.05,82.87,11,0,3.0
ORD-102423,2024-08-27,2024-08-28,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,1537.9,1118.43,0.1,104.03,35,0,3.3
ORD-102424,2023-09-12,2023-09-17,East,West Bengal,Kolkata,Online,Consumer,Furniture,Tables,Standing Desk,5,201.11,160.41,0.2,95.43,22,0,3.3
ORD-102425,2024-02-15,2024-02-19,South,Karnataka,Bengaluru,Distributor,Corporate,Technology,Phones,5G Smartphone,9,1566.01,882.24,0.0,27.94,19,0,3.8
ORD-102426,2023-04-26,2023-04-29,East,Bihar,Patna,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,5,235.14,158.42,0.0,56.33,17,0,5.0
ORD-102427,2023-10-09,2023-10-12,East,West Bengal,Kolkata,Distributor,Consumer,Technology,Phones,5G Smartphone,2,1094.18,598.01,0.2,88.78,19,0,3.5
ORD-102428,2024-07-05,2024-07-08,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Storage,Office Cabinet,2,850.12,493.52,0.05,56.33,19,0,4.0
ORD-102429,2023-07-17,2023-07-22,West,Gujarat,Ahmedabad,Online,Small Business,Furniture,Storage,Office Cabinet,3,808.98,608.93,0.2,27.19,27,0,4.3
