order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore
ORD-104125,2024-01-04,2024-01-09,East,West Bengal,Kolkata,Online,Home Office,Technology,Phones,5G Smartphone,5,1218.16,646.12,0.15,42.37,13,0,4.7,6090.8,1.6035738279638985,1.1241513563071819,-0.6857507367861906,-0.7581448437533597
ORD-100875,2024-01-04,2024-01-10,West,Rajasthan,Jaipur,Online,Corporate,Office Supplies,Paper,Printer Paper,4,105.83,53.48,0.15,46.8,21,0,4.1,423.32,-0.9278903046472744,-0.9490487313745763,-0.5459925438073431,0.5719921688408064
ORD-101007,2024-01-04,2024-01-07,South,Karnataka,Bengaluru,Online,Corporate,Technology,Accessories,Wireless Headset,2,873.95,592.25,0.0,84.12,14,0,3.0,1747.9,0.8202134321406339,0.9357008826243114,0.6313834746961762,-0.5918777171790889
ORD-104139,2024-01-04,2024-01-06,East,West Bengal,Kolkata,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,2,337.9,198.81,0.1,84.44,22,0,3.6,675.8,-0.3997404918623321,-0.4406487436201387,0.6414788746404719,0.7382592954150772
ORD-103128,2024-01-04,2024-01-08,South,Karnataka,Bengaluru,Online,Home Office,Furniture,Tables,Standing Desk,4,182.09,145.59,0.15,64.27,20,0,3.0,728.36,-0.7543361842397261,-0.6268253578655882,0.005153196901565729,0.40572504226653566
ORD-103761,2024-01-05,2024-01-06,East,Odisha,Bhubaneswar,Online,Consumer,Technology,Laptops,Business Laptop,2,545.67,330.8,0.15,115.67,14,0,3.9,1091.34,0.07310686713420964,0.021084651987844656,1.6267268129541081,-0.5918777171790889
ORD-101151,2024-01-05,2024-01-10,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Paper,Printer Paper,8,225.43,184.62,0.05,117.73,13,0,4.1,1803.44,-0.6557020958780275,-0.4902888442616819,1.6917159500955137,-0.7581448437533597
ORD-104961,2024-01-05,2024-01-07,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Binders,Ring Binder,8,79.98,58.8,0.05,15.26,9,0,3.9,639.84,-0.9867202812081859,-0.9304380664406081,-1.5410204008170159,-1.4232133500504427
ORD-103011,2024-01-05,2024-01-11,East,Bihar,Patna,Online,Home Office,Office Supplies,Binders,Ring Binder,3,144.48,109.51,0.2,108.5,8,0,4.1,433.43999999999994,-0.8399298174488513,-0.7530420478688918,1.4005267579522263,-1.5894804766247135
ORD-100628,2024-01-05,2024-01-09,East,West Bengal,Kolkata,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,489.71,312.3,0.0,31.35,20,0,4.5,979.42,-0.05424808405916029,-0.04363288584644349,-1.0334110723678833,0.40572504226653566
ORD-103376,2024-01-05,2024-01-12,South,Karnataka,Bengaluru,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,9,589.47,283.61,0.05,113.02,14,0,3.8,5305.2300000000005,0.17278783322194396,-0.1439975431689152,1.543124282165407,-0.5918777171790889
ORD-103375,2024-01-05,2024-01-07,North,Punjab,Ludhiana,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,2,88.38,56.3,0.15,102.22,13,0,3.6,176.76,-0.9676033836023191,-0.9391836796614579,1.2024045340454175,-0.7581448437533597
ORD-100114,2024-01-05,2024-01-09,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,7,143.56,93.32,0.1,88.6,19,0,4.4,1004.9200000000001,-0.8420235729009224,-0.8096786390871148,0.7727190739163197,0.23945791569226488
ORD-100158,2024-01-05,2024-01-10,West,Gujarat,Ahmedabad,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,4,24.56,17.95,0.1,55.6,15,0,4.4,98.24,-1.1128462889840358,-1.0733413864692931,-0.2683690453392034,-0.42561059060481815
ORD-102684,2024-01-05,2024-01-09,South,Karnataka,Bengaluru,Online,Corporate,Technology,Accessories,Wireless Headset,4,420.4,219.12,0.1,60.0,17,0,4.3,1681.6,-0.2119852475189972,-0.36959938181395535,-0.12955729610513367,-0.09307633745627664
ORD-101617,2024-01-06,2024-01-08,West,Maharashtra,Mumbai,Online,Home Office,Technology,Phones,5G Smartphone,4,374.62,211.83,0.0,21.86,11,0,3.3,1498.48,-0.31617233947097134,-0.39510158996595324,-1.3328027769659112,-1.0906790969019011
ORD-101216,2024-01-06,2024-01-09,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Paper,Printer Paper,5,166.26,110.0,0.15,27.04,13,0,4.3,831.3,-0.790362432942211,-0.7513279076776053,-1.16938349036762,-0.7581448437533597
ORD-100419,2024-01-06,2024-01-07,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Phones,5G Smartphone,2,1318.02,883.74,0.1,81.74,19,1,4.6,2636.04,1.830837327359358,1.9554044017225087,0.5562989376104746,0.23945791569226488
ORD-102714,2024-01-06,2024-01-07,East,West Bengal,Kolkata,Retail Store,Corporate,Technology,Accessories,Wireless Headset,2,1034.25,477.72,0.15,68.42,15,1,4.1,2068.5,1.1850275614525925,0.5350468497507428,0.13607791492915444,-0.42561059060481815
ORD-104172,2024-01-06,2024-01-08,North,Haryana,Gurugram,Distributor,Consumer,Technology,Accessories,Wireless Headset,5,1566.77,1223.46,0.05,15.36,11,0,3.4,7833.85,2.3969478368188075,3.1438282910773396,-1.5378655883344234,-1.0906790969019011
ORD-102900,2024-01-06,2024-01-10,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,2,350.19,190.53,0.1,103.57,16,0,4.1,700.38,-0.37177065000803405,-0.4696142146075931,1.244994502560416,-0.2593434640305474
ORD-104168,2024-01-06,2024-01-09,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Appliances,Label Printer,7,71.18,38.87,0.15,46.49,20,0,4.4,498.26000000000005,-1.0067475072714749,-1.0001580950372224,-0.5557724625033796,0.40572504226653566
ORD-102250,2024-01-06,2024-01-09,West,Rajasthan,Jaipur,Online,Home Office,Technology,Phones,5G Smartphone,2,1162.59,573.0,0.15,115.19,15,0,3.1,2325.18,1.4771064470165147,0.8683596608237684,1.611583713037664,-0.42561059060481815
ORD-101240,2024-01-07,2024-01-12,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,7,34.07,22.74,0.1,27.46,32,0,4.1,238.49,-1.0912032299088223,-1.0565847915381448,-1.1561332779407314,2.400930561157785
ORD-102951,2024-01-07,2024-01-10,South,Telangana,Hyderabad,Distributor,Home Office,Technology,Accessories,Wireless Headset,1,1360.36,1042.63,0.1,62.11,17,0,4.6,1360.36,1.9271955945775008,2.5112405955868358,-0.06299075272243206,-0.09307633745627664
ORD-101050,2024-01-07,2024-01-12,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Paper,Printer Paper,8,57.21,29.08,0.05,66.25,21,0,4.2,457.68,-1.0385407286469464,-1.03440591641007,0.06761848405689724,0.5719921688408064
ORD-101489,2024-01-07,2024-01-10,North,Punjab,Ludhiana,Online,Consumer,Furniture,Tables,Standing Desk,3,334.36,197.05,0.1,102.59,1,0,4.4,1003.08,-0.4077968987105188,-0.44680565532761696,1.2140773402310099,-2.7533503626446088
ORD-100444,2024-01-07,2024-01-14,North,Haryana,Gurugram,Online,Corporate,Technology,Phones,5G Smartphone,4,231.95,185.66,0.15,94.56,18,0,3.9,927.8,-0.6408637420220452,-0.48665066916180844,0.9607458978788326,0.07319078911799412
ORD-100939,2024-01-07,2024-01-09,South,Tamil Nadu,Chennai,Distributor,Home Office,Technology,Laptops,Business Laptop,2,957.84,610.18,0.0,15.22,19,1,4.0,1915.68,1.0111320678735112,0.9984244206442456,-1.5422823258100529,0.23945791569226488
ORD-104394,2024-01-07,2024-01-12,North,Delhi,New Delhi,Distributor,Consumer,Office Supplies,Binders,Ring Binder,4,125.84,66.59,0.2,112.28,10,0,3.2,503.36,-0.8823511235647272,-0.9031867356444402,1.5197786697942226,-1.256946223476172
ORD-104535,2024-01-07,2024-01-08,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,8,153.6,69.84,0.1,31.62,7,0,4.2,1228.8,-0.8191743286196245,-0.8918174384573356,-1.0248930786648836,-1.7557476031989843
ORD-100896,2024-01-08,2024-01-09,South,Telangana,Hyderabad,Online,Corporate,Furniture,Tables,Standing Desk,1,805.65,395.38,0.1,76.5,11,0,3.3,805.65,0.664774848035788,0.24700133270883531,0.39098676352262796,-1.0906790969019011
ORD-103939,2024-01-08,2024-01-13,East,Bihar,Patna,Online,Consumer,Office Supplies,Binders,Ring Binder,5,193.23,146.15,0.0,85.49,27,0,4.5,966.15,-0.7289835367005171,-0.6248663405041178,0.6746044057076931,1.569594928286431
ORD-103902,2024-01-08,2024-01-11,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,283.56,172.57,0.05,26.76,20,0,3.6,1134.24,-0.523408612803142,-0.5324426999861778,-1.1782169653188788,0.40572504226653566
ORD-102065,2024-01-08,2024-01-11,West,Gujarat,Ahmedabad,Online,Corporate,Office Supplies,Binders,Ring Binder,6,222.14,112.17,0.15,33.46,21,0,4.6,1332.84,-0.6631895474403254,-0.7437367154019077,-0.9668445289851817,0.5719921688408064
ORD-102312,2024-01-08,2024-01-09,North,Punjab,Ludhiana,Retail Store,Consumer,Furniture,Tables,Standing Desk,6,261.92,177.21,0.15,88.44,3,0,4.5,1571.52,-0.5726573823496846,-0.5162108418482806,0.7676713739441717,-2.420816109496067
ORD-103994,2024-01-09,2024-01-13,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,3,1017.51,683.13,0.0,91.81,18,0,3.6,3052.5299999999997,1.146930315509472,1.2536214144286415,0.873988554607539,0.07319078911799412
ORD-104108,2024-01-10,2024-01-14,South,Tamil Nadu,Chennai,Distributor,Consumer,Technology,Accessories,Wireless Headset,4,937.66,526.43,0.05,11.37,22,0,3.6,3750.64,0.9652059971965594,0.705446377745779,-1.663742606389864,0.7382592954150772
ORD-104395,2024-01-10,2024-01-13,North,Punjab,Ludhiana,Online,Consumer,Technology,Laptops,Business Laptop,2,1268.73,841.48,0.05,59.36,17,0,4.1,2537.46,1.7186621031935037,1.8075685558372647,-0.14974809599372566,-0.09307633745627664
ORD-101441,2024-01-10,2024-01-16,South,Telangana,Hyderabad,Retail Store,Small Business,Office Supplies,Appliances,Label Printer,3,154.14,80.8,0.05,85.28,18,0,3.5,462.41999999999996,-0.8179453852021045,-0.8534766700971302,0.6679792994942491,0.07319078911799412
ORD-102958,2024-01-10,2024-01-14,North,Punjab,Ludhiana,Online,Corporate,Office Supplies,Binders,Ring Binder,4,47.35,28.29,0.05,47.33,17,0,4.0,189.4,-1.0609803251224044,-1.0371695301878583,-0.5292720376496028,-0.09307633745627664
ORD-100999,2024-01-10,2024-01-14,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Paper,Printer Paper,3,186.61,132.54,0.1,59.16,16,0,4.6,559.83,-0.744049472670855,-0.6724774588784239,-0.15605772095891074,-0.2593434640305474
ORD-102742,2024-01-10,2024-01-15,South,Tamil Nadu,Chennai,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,190.47,148.1,0.15,84.69,16,0,4.1,571.41,-0.7352648030567304,-0.6180447621918551,0.6493659058469532,-0.2593434640305474
ORD-103664,2024-01-11,2024-01-16,West,Gujarat,Ahmedabad,Distributor,Consumer,Office Supplies,Appliances,Label Printer,3,200.55,140.4,0.15,71.71,17,1,4.9,601.6500000000001,-0.7123245259296902,-0.6449812509120723,0.23987124560644726,-0.09307633745627664
ORD-103310,2024-01-11,2024-01-17,South,Karnataka,Bengaluru,Online,Corporate,Technology,Laptops,Business Laptop,2,986.29,663.37,0.1,19.13,23,0,4.0,1972.58,1.075879179407667,1.184496087531045,-1.4189291577406864,0.904526421989348
ORD-102810,2024-01-11,2024-01-16,East,Bihar,Patna,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,1,226.34,156.89,0.15,119.36,13,0,4.6,226.34,-0.6536310986373919,-0.5872951861073474,1.7431393935617712,-0.7581448437533597
ORD-100607,2024-01-11,2024-01-14,West,Gujarat,Ahmedabad,Retail Store,Small Business,Office Supplies,Paper,Printer Paper,3,73.04,53.04,0.1,48.35,12,0,4.0,219.12,-1.0025144799444616,-0.9505879593014459,-0.4970929503271593,-0.9244119703276305
ORD-100016,2024-01-11,2024-01-15,West,Rajasthan,Jaipur,Online,Consumer,Technology,Phones,5G Smartphone,1,1284.67,694.73,0.0,74.66,24,0,4.2,1284.67,1.7549386922217798,1.2942010597733844,0.33293821384292593,1.0707935485636186
ORD-104063,2024-01-12,2024-01-14,East,West Bengal,Kolkata,Distributor,Home Office,Office Supplies,Paper,Printer Paper,8,219.21,164.67,0.15,20.04,20,0,4.1,1753.68,-0.6698577033909432,-0.560078837764063,-1.3902203641490947,0.40572504226653566
ORD-100802,2024-01-12,2024-01-17,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Appliances,Label Printer,3,149.89,89.17,0.05,108.26,17,0,4.4,449.66999999999996,-0.8276176250622157,-0.8241963570337253,1.3929552079940044,-0.09307633745627664
ORD-101582,2024-01-12,2024-01-16,North,Punjab,Ludhiana,Online,Small Business,Technology,Laptops,Business Laptop,2,1358.98,1106.01,0.1,97.56,20,0,3.6,2717.96,1.9240549613993942,2.7329593819618183,1.0553902723566073,0.40572504226653566
ORD-101679,2024-01-12,2024-01-14,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Laptops,Business Laptop,7,584.45,319.84,0.2,109.96,11,0,4.8,4091.1500000000005,0.16136321108129503,-0.017256116372360773,1.4465870201980766,-1.0906790969019011
ORD-103656,2024-01-12,2024-01-15,West,Maharashtra,Mumbai,Retail Store,Home Office,Technology,Phones,5G Smartphone,3,353.04,259.02,0.05,72.18,13,0,3.8,1059.1200000000001,-0.3652845597489006,-0.23001939480919345,0.2546988642746324,-0.7581448437533597
ORD-101295,2024-01-12,2024-01-14,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Laptops,Business Laptop,6,1591.62,777.07,0.0,113.73,14,0,4.8,9549.72,2.453501992236163,1.5822465768152918,1.5655234507918139,-0.5918777171790889
ORD-100343,2024-01-12,2024-01-18,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,4,66.75,53.79,0.15,71.72,19,0,3.9,267.0,-1.016829394937426,-0.9479642753351909,0.24018672685470668,0.23945791569226488
ORD-101206,2024-01-12,2024-01-16,South,Karnataka,Bengaluru,Retail Store,Consumer,Furniture,Tables,Standing Desk,5,664.04,499.66,0.2,16.09,11,0,4.1,3320.2,0.34249581589688305,0.6117983513769202,-1.514835457211498,-1.0906790969019011
ORD-103653,2024-01-12,2024-01-17,East,Odisha,Bhubaneswar,Online,Home Office,Technology,Phones,5G Smartphone,2,1353.09,887.38,0.2,15.18,17,0,4.7,2706.18,1.9106503748638517,1.968138014572066,-1.5435442508030899,-0.09307633745627664
ORD-102263,2024-01-13,2024-01-17,South,Karnataka,Bengaluru,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,4,658.03,534.71,0.15,76.3,31,0,4.2,2632.12,0.32881813082411404,0.7344118487332337,0.3846771385574429,2.234663434583514
ORD-100548,2024-01-13,2024-01-18,North,Delhi,New Delhi,Online,Corporate,Technology,Accessories,Wireless Headset,5,272.11,183.85,0.15,69.55,15,0,4.7,1360.5500000000002,-0.5494667648968533,-0.4929824931337037,0.17172729598244948,-0.42561059060481815
ORD-103420,2024-01-13,2024-01-17,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Paper,Printer Paper,3,221.97,115.6,0.15,51.05,10,0,5.0,665.91,-0.6635764370347298,-0.7317377340629019,-0.41191301329716207,-1.256946223476172
ORD-101164,2024-01-13,2024-01-18,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Binders,Ring Binder,3,33.51,22.66,0.15,96.54,26,0,5.0,100.53,-1.0924776897492134,-1.056864651161212,1.023211185034164,1.4033278017121602
ORD-101719,2024-01-13,2024-01-17,West,Rajasthan,Jaipur,Retail Store,Corporate,Technology,Accessories,Wireless Headset,4,226.08,172.49,0.15,22.48,12,0,4.4,904.32,-0.6542228121347163,-0.5327225596092449,-1.3132429395738376,-0.9244119703276305
ORD-104684,2024-01-13,2024-01-14,South,Karnataka,Bengaluru,Distributor,Consumer,Furniture,Tables,Standing Desk,2,90.95,60.93,0.15,23.44,16,0,3.2,181.9,-0.9617545232633813,-0.9229868039764441,-1.2829567397409498,-0.2593434640305474
ORD-102875,2024-01-13,2024-01-14,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Appliances,Label Printer,3,135.67,105.58,0.0,44.42,27,0,4.2,407.01,-0.859979801723576,-0.7667901518520677,-0.6210770808930443,1.569594928286431
ORD-101459,2024-01-13,2024-01-15,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,3,389.0,226.97,0.1,109.88,17,0,4.4,1167.0,-0.2834460314266422,-0.34213815630048716,1.4440631702120026,-0.09307633745627664
ORD-101915,2024-01-14,2024-01-15,North,Haryana,Gurugram,Distributor,Consumer,Office Supplies,Binders,Ring Binder,7,137.11,96.31,0.05,33.31,12,0,3.8,959.7700000000001,-0.8567026192768559,-0.7992188856749785,-0.9715767477090704,-0.9244119703276305
ORD-103900,2024-01-14,2024-01-19,West,Maharashtra,Mumbai,Distributor,Consumer,Technology,Laptops,Business Laptop,4,423.41,252.94,0.15,106.19,19,0,4.0,1693.64,-0.2051350258768948,-0.25128872616229997,1.3276505896043396,0.23945791569226488
ORD-100716,2024-01-14,2024-01-17,West,Rajasthan,Jaipur,Online,Small Business,Technology,Phones,5G Smartphone,1,287.62,216.47,0.15,89.56,29,1,4.0,287.62,-0.5141687789603063,-0.3788697318280561,0.8030052737492078,1.9021291814349726
ORD-104221,2024-01-15,2024-01-17,North,Haryana,Gurugram,Distributor,Corporate,Technology,Accessories,Wireless Headset,1,1345.44,834.6,0.1,76.38,9,0,3.6,1345.44,1.893240343115652,1.7835006282534862,0.3872009885435168,-1.4232133500504427
ORD-102949,2024-01-15,2024-01-18,West,Gujarat,Ahmedabad,Distributor,Consumer,Technology,Accessories,Wireless Headset,3,1312.76,1043.14,0.1,79.77,5,0,4.4,3938.2799999999997,1.8188665081442557,2.5130247006838893,0.4941491317034024,-2.0882818563475256
ORD-104947,2024-01-15,2024-01-16,East,West Bengal,Kolkata,Distributor,Home Office,Technology,Phones,5G Smartphone,7,1528.23,947.76,0.1,119.74,25,0,4.2,10697.61,2.3092376899461753,2.1793620650820293,1.7551276809956224,1.2370606751378894
ORD-102132,2024-01-15,2024-01-17,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Accessories,Wireless Headset,4,776.02,448.71,0.1,82.34,6,0,3.5,3104.08,0.5973422675522363,0.43356275393600213,0.5752278125060297,-1.922014729773255
ORD-101014,2024-01-15,2024-01-21,South,Karnataka,Bengaluru,Online,Corporate,Technology,Phones,5G Smartphone,3,1460.44,750.8,0.2,34.34,22,0,4.0,4381.32,2.154959774624543,1.4903476730906025,-0.9390821791383677,0.7382592954150772
ORD-104310,2024-01-15,2024-01-21,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Paper,Printer Paper,7,97.79,76.6,0.05,27.63,12,1,3.8,684.5300000000001,-0.9461879066414611,-0.868169300308158,-1.1507700967203243,-0.9244119703276305
ORD-103243,2024-01-15,2024-01-17,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Paper,Printer Paper,3,87.26,54.48,0.0,53.31,20,0,4.2,261.78000000000003,-0.9701523032831013,-0.9455504860862364,-0.3406142511905715,0.40572504226653566
ORD-103808,2024-01-15,2024-01-17,North,Punjab,Ludhiana,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,3,125.15,73.36,0.0,52.38,20,0,4.4,375.45000000000005,-0.8839214401537807,-0.8795036150423792,-0.3699540072786817,0.40572504226653566
ORD-100365,2024-01-15,2024-01-19,West,Rajasthan,Jaipur,Online,Corporate,Technology,Accessories,Wireless Headset,1,496.05,252.28,0.0,20.46,22,0,4.2,496.05,-0.03981937800901787,-0.2535975680526043,-1.3769701517222062,0.7382592954150772
ORD-100295,2024-01-16,2024-01-21,South,Tamil Nadu,Chennai,Distributor,Corporate,Office Supplies,Binders,Ring Binder,1,192.22,153.49,0.0,26.82,13,0,3.8,192.22,-0.7312821160555082,-0.599189220087703,-1.1763240778293234,-0.7581448437533597
ORD-100448,2024-01-16,2024-01-19,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Paper,Printer Paper,6,49.16,34.76,0.05,11.75,4,0,3.9,294.96,-1.056861088852569,-1.0145358831722993,-1.6517543189560124,-2.2545489829217966
ORD-101848,2024-01-16,2024-01-19,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Laptops,Business Laptop,2,470.78,352.96,0.1,30.86,18,0,3.4,941.56,-0.09732937830666734,0.09860576757745672,-1.0488696535325868,0.07319078911799412
ORD-100700,2024-01-16,2024-01-19,North,Haryana,Gurugram,Retail Store,Home Office,Technology,Laptops,Business Laptop,3,158.19,91.26,0.0,82.65,12,0,4.1,474.57,-0.8087283095707044,-0.816885024381095,0.5850077312020666,-0.9244119703276305
ORD-101685,2024-01-16,2024-01-19,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,6,207.58,120.39,0.1,28.3,13,0,4.3,1245.48,-0.6963255032904945,-0.7149811391317538,-1.1296328530869546,-0.7581448437533597
ORD-102713,2024-01-16,2024-01-17,North,Delhi,New Delhi,Online,Consumer,Technology,Accessories,Wireless Headset,5,1263.94,938.22,0.05,16.52,16,0,3.8,6319.700000000001,1.7077609199158725,2.1459888050312665,-1.5012697635363506,-0.2593434640305474
ORD-103999,2024-01-16,2024-01-22,North,Punjab,Ludhiana,Retail Store,Corporate,Technology,Laptops,Business Laptop,3,441.18,239.66,0.05,71.23,17,0,3.5,1323.54,-0.16469368415591226,-0.29774542359145384,0.2247281456900036,-0.09307633745627664
ORD-101009,2024-01-16,2024-01-19,East,West Bengal,Kolkata,Online,Consumer,Technology,Accessories,Wireless Headset,7,819.63,463.83,0.1,59.53,16,0,2.8,5737.41,0.696590827622695,0.48645622269570143,-0.14438491477331836,-0.2593434640305474
ORD-103956,2024-01-16,2024-01-22,North,Delhi,New Delhi,Retail Store,Corporate,Technology,Laptops,Business Laptop,6,201.32,133.82,0.05,93.4,31,0,3.7,1207.92,-0.7105721436491524,-0.6679997049093489,0.9241500730807598,2.234663434583514
ORD-104511,2024-01-17,2024-01-21,West,Gujarat,Ahmedabad,Retail Store,Corporate,Technology,Accessories,Wireless Headset,10,1599.19,1013.93,0.15,118.32,20,0,3.1,15991.900000000001,2.4707299582928792,2.41084095581148,1.710329343742809,0.40572504226653566
ORD-100892,2024-01-17,2024-01-22,North,Haryana,Gurugram,Retail Store,Small Business,Technology,Phones,5G Smartphone,9,1164.26,934.85,0.0,90.96,10,0,3.9,10478.34,1.4809070683262529,2.1341997184095614,0.8471726485055026,-1.256946223476172
ORD-103551,2024-01-17,2024-01-21,East,Bihar,Patna,Online,Consumer,Technology,Laptops,Business Laptop,6,1203.25,959.97,0.0,93.43,19,0,4.7,7219.5,1.5696413347134845,2.2220756400526596,0.9250965168255375,0.23945791569226488
ORD-104739,2024-01-17,2024-01-19,East,West Bengal,Kolkata,Online,Home Office,Office Supplies,Binders,Ring Binder,1,157.12,106.6,0.1,28.97,19,0,4.4,157.12,-0.8111634381943089,-0.763221941657961,-1.1084956094535847,0.23945791569226488
ORD-103866,2024-01-17,2024-01-18,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,4,66.37,45.83,0.0,19.78,20,0,4.7,265.48,-1.0176942069719772,-0.9758103078303767,-1.3984228766038351,0.40572504226653566
ORD-102776,2024-01-17,2024-01-19,North,Haryana,Gurugram,Online,Consumer,Technology,Accessories,Wireless Headset,2,277.74,125.8,0.15,92.68,11,0,3.6,555.48,-0.5366538918586354,-0.6960556321218347,0.9014354232060938,-1.0906790969019011
ORD-102731,2024-01-17,2024-01-21,North,Punjab,Ludhiana,Online,Corporate,Technology,Laptops,Business Laptop,1,1175.63,947.46,0.05,14.54,19,0,3.7,1175.63,1.5067831547284798,2.1783125914955273,-1.5637350506916818,0.23945791569226488
ORD-104031,2024-01-17,2024-01-19,West,Maharashtra,Mumbai,Online,Home Office,Technology,Laptops,Business Laptop,2,133.69,61.56,0.05,95.98,26,0,5.0,267.38,-0.864485927587816,-0.92078290944479,1.0055442351316461,1.4033278017121602
ORD-104991,2024-01-17,2024-01-19,East,Odisha,Bhubaneswar,Online,Corporate,Technology,Phones,5G Smartphone,2,301.88,207.24,0.05,31.7,16,0,4.3,603.76,-0.4817155694532039,-0.41115853583943335,-1.0223692286788095,-0.2593434640305474
ORD-104613,2024-01-17,2024-01-21,West,Maharashtra,Mumbai,Online,Corporate,Office Supplies,Binders,Ring Binder,4,114.21,51.46,0.1,91.22,15,0,3.6,456.84,-0.9088189234642786,-0.956115186857023,0.8553751609602431,-0.42561059060481815
ORD-102476,2024-01-17,2024-01-19,North,Delhi,New Delhi,Retail Store,Corporate,Furniture,Tables,Standing Desk,4,673.65,504.92,0.15,48.82,16,0,4.6,2694.6,0.36436645708645216,0.630199121593588,-0.48226533165897456,-0.2593434640305474
ORD-102431,2024-01-17,2024-01-19,West,Maharashtra,Mumbai,Distributor,Corporate,Furniture,Storage,Office Cabinet,5,151.74,90.25,0.05,90.12,20,0,4.3,758.7,-0.8234073559466378,-0.8204182521223182,0.8206722236517259,0.40572504226653566
ORD-101799,2024-01-17,2024-01-18,East,West Bengal,Kolkata,Online,Consumer,Office Supplies,Binders,Ring Binder,5,66.29,47.67,0.0,23.16,24,0,4.9,331.45000000000005,-1.0178762726634616,-0.9693735364998312,-1.291790214692209,1.0707935485636186
ORD-100577,2024-01-18,2024-01-22,South,Karnataka,Bengaluru,Online,Corporate,Office Supplies,Appliances,Label Printer,4,167.21,92.15,0.1,40.97,16,0,4.2,668.84,-0.788200402855833,-0.8137715860744724,-0.7299181115424854,-0.2593434640305474
ORD-100711,2024-01-18,2024-01-20,West,Maharashtra,Mumbai,Online,Corporate,Technology,Accessories,Wireless Headset,6,937.46,686.36,0.1,40.22,14,0,4.7,5624.76,0.9647508329678485,1.2649207467099794,-0.7535792051619292,-0.5918777171790889
ORD-103391,2024-01-18,2024-01-19,West,Gujarat,Ahmedabad,Online,Corporate,Furniture,Chairs,Ergonomic Chair,3,308.93,145.57,0.15,52.87,14,0,4.1,926.79,-0.46567103039113705,-0.6268953227713551,-0.3544954261139786,-0.5918777171790889
ORD-100678,2024-01-18,2024-01-23,East,Odisha,Bhubaneswar,Retail Store,Corporate,Technology,Laptops,Business Laptop,2,229.07,125.02,0.2,97.11,26,0,4.7,458.14,-0.6474181069154853,-0.69878426344674,1.041193616184941,1.4033278017121602
ORD-103936,2024-01-18,2024-01-21,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Laptops,Business Laptop,3,1431.78,1128.65,0.2,72.26,8,0,3.3,4295.34,2.0897347406502402,2.812159655289834,0.25722271426070636,-1.5894804766247135
ORD-103336,2024-01-18,2024-01-22,West,Gujarat,Ahmedabad,Online,Home Office,Technology,Accessories,Wireless Headset,4,1319.24,728.68,0.05,95.06,19,0,4.6,5276.96,1.8336138291544957,1.4129664873125238,0.9765199602917951,0.23945791569226488
