order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore,discount_amount,net_revenue,total_cost,profit,profit_margin_pct,ship_delay_days,is_weekend_order,order_year,order_month,order_month_name,year_month,quarter,average_selling_price,return_flag,high_discount_flag
ORD-104353,2023-10-30,2023-10-31,West,Maharashtra,Mumbai,Distributor,Consumer,Furniture,Tables,Standing Desk,2,823.02,593.69,0.0,32.81,12,1,5.0,1646.04,0.7043058612993484,0.940738355839521,-0.987350810122033,-0.9244119703276305,0.0,1646.04,1187.38,425.84999999999985,25.87118174527957,1,False,2023,10,Oct,2023-10,2023Q4,823.02,Returned,Normal
ORD-101887,2023-10-30,2023-11-03,West,Rajasthan,Jaipur,Online,Small Business,Furniture,Chairs,Ergonomic Chair,3,524.1,267.53,0.0,18.15,22,0,3.8,1572.3000000000002,0.024017405067716026,-0.20024932740542092,-1.4498463200700928,0.7382592954150772,0.0,1572.3000000000002,802.5899999999999,751.5600000000003,47.80003816065638,4,False,2023,10,Oct,2023-10,2023Q4,524.1,Not Returned,Normal
ORD-102016,2023-10-30,2023-11-03,South,Karnataka,Bengaluru,Online,Home Office,Office Supplies,Binders,Ring Binder,2,163.0,124.0,0.1,34.64,15,1,4.4,326.0,-0.7977816098702021,-0.7023524736408466,-0.9296177416905903,-0.42561059060481815,32.6,293.4,248.0,10.759999999999977,3.6673483299250096,4,False,2023,10,Oct,2023-10,2023Q4,146.7,Returned,Normal
ORD-104044,2023-10-30,2023-11-04,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,6,538.32,393.23,0.1,34.01,28,0,3.9,3229.92,0.05637958172907636,0.23948010533890463,-0.9494930603309231,1.7358620548607018,322.992,2906.928,2359.38,513.5379999999998,17.666003423545398,5,False,2023,10,Oct,2023-10,2023Q4,484.488,Not Returned,Normal
ORD-103284,2023-10-30,2023-11-04,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Laptops,Business Laptop,5,1006.19,564.64,0.05,11.54,17,0,4.8,5030.950000000001,1.1211680201644232,0.8391143302132468,-1.6583794251694566,-0.09307633745627664,251.54750000000004,4779.402500000001,2823.2,1944.6625000000013,40.688401949825334,5,False,2023,10,Oct,2023-10,2023Q4,955.8805000000002,Not Returned,Normal
ORD-103885,2023-10-30,2023-11-02,North,Punjab,Ludhiana,Online,Home Office,Furniture,Tables,Standing Desk,9,176.96,130.95,0.0,33.45,8,0,4.0,1592.64,-0.7660111467061662,-0.6780396688868844,-0.9671600102334409,-1.5894804766247135,0.0,1592.64,1178.55,380.64000000000016,23.899939722724543,3,False,2023,10,Oct,2023-10,2023Q4,176.96,Not Returned,Normal
ORD-104317,2023-10-30,2023-11-02,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Paper,Printer Paper,5,236.07,114.24,0.0,98.91,16,0,3.2,1180.35,-0.6314873589105963,-0.7364953476550441,1.097980240871606,-0.2593434640305474,0.0,1180.35,571.1999999999999,510.24,43.22785614436396,3,False,2023,10,Oct,2023-10,2023Q4,236.07,Not Returned,Normal
ORD-101583,2023-10-30,2023-11-02,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Appliances,Label Printer,5,81.18,40.39,0.1,74.86,19,0,4.2,405.90000000000003,-0.9839892958359192,-0.9948407621989457,0.33924783880811105,0.23945791569226488,40.59,365.31000000000006,201.95,88.50000000000007,24.22599983575595,3,False,2023,10,Oct,2023-10,2023Q4,73.06200000000001,Not Returned,Normal
ORD-104029,2023-10-30,2023-10-31,North,Delhi,New Delhi,Distributor,Consumer,Office Supplies,Appliances,Label Printer,3,126.95,62.21,0.0,80.53,11,0,3.6,380.85,-0.8798249620953806,-0.9185090500073692,0.5181257065711056,-1.0906790969019011,0.0,380.85,186.63,113.69000000000003,29.851647630300647,1,False,2023,10,Oct,2023-10,2023Q4,126.95,Not Returned,Normal
ORD-101484,2023-10-31,2023-11-03,South,Karnataka,Bengaluru,Online,Corporate,Technology,Phones,5G Smartphone,1,1200.41,575.09,0.0,62.92,10,0,4.4,1200.41,1.5631780026657869,0.8756709934763989,-0.03743677161343277,-1.256946223476172,0.0,1200.41,575.09,562.4000000000001,46.850659358052674,3,False,2023,10,Oct,2023-10,2023Q4,1200.41,Not Returned,Normal
ORD-101190,2023-10-31,2023-11-08,South,Tamil Nadu,Chennai,Distributor,Corporate,Office Supplies,Appliances,Label Printer,8,225.51,135.03,0.2,61.78,15,0,3.8,1804.08,-0.6555200301865431,-0.6637668281104575,-0.07340163391498723,-0.42561059060481815,360.81600000000003,1443.264,1080.24,301.2439999999999,20.87241142299676,8,False,2023,10,Oct,2023-10,2023Q4,180.408,Not Returned,High
ORD-102472,2023-10-31,2023-11-02,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,3,1372.69,885.94,0.0,26.34,18,0,3.5,4118.07,1.9552564692775414,1.9631005413568567,-1.1914671777457673,0.07319078911799412,0.0,4118.07,2657.82,1433.9099999999996,34.81995206492361,2,False,2023,10,Oct,2023-10,2023Q4,1372.6899999999998,Not Returned,Normal
ORD-100247,2023-10-31,2023-11-06,South,Tamil Nadu,Chennai,Online,Corporate,Furniture,Tables,Standing Desk,7,296.74,151.18,0.0,114.18,13,0,3.6,2077.1800000000003,-0.4934132901310795,-0.6072701667037682,1.57972010696348,-0.7581448437533597,0.0,2077.1800000000003,1058.26,904.7400000000002,43.55616749631713,6,False,2023,10,Oct,2023-10,2023Q4,296.74000000000007,Not Returned,Normal
ORD-103988,2023-10-31,2023-11-04,West,Rajasthan,Jaipur,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,4,115.27,77.97,0.1,32.05,12,0,5.0,461.08,-0.9064065530521097,-0.8633767042631323,-1.011327384989736,-0.9244119703276305,46.108000000000004,414.972,311.88,71.04199999999999,17.119709281590083,4,False,2023,10,Oct,2023-10,2023Q4,103.743,Not Returned,Normal
ORD-101042,2023-10-31,2023-11-03,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,236.01,131.13,0.15,51.43,8,0,5.0,944.04,-0.6316239081792095,-0.6774099847349832,-0.39992472586331046,-1.5894804766247135,141.606,802.434,524.52,226.48399999999998,28.22462657364967,3,False,2023,10,Oct,2023-10,2023Q4,200.6085,Not Returned,High
ORD-101634,2023-10-31,2023-11-03,North,Delhi,New Delhi,Online,Corporate,Technology,Phones,5G Smartphone,2,970.86,665.11,0.15,65.8,24,0,3.4,1941.72,1.0407632591626046,1.1905830343327566,0.053421827885230935,1.0707935485636186,291.258,1650.462,1330.22,254.44199999999995,15.416410677737503,3,False,2023,10,Oct,2023-10,2023Q4,825.231,Not Returned,High
ORD-104212,2023-10-31,2023-11-03,East,Bihar,Patna,Online,Small Business,Technology,Phones,5G Smartphone,10,868.61,462.4,0.1,116.83,19,0,5.0,8686.1,0.8080605472340471,0.4814537319333754,1.663322637752181,0.23945791569226488,868.6100000000001,7817.49,4624.0,3076.66,39.35611046512372,3,False,2023,10,Oct,2023-10,2023Q4,781.749,Not Returned,Normal
ORD-102748,2023-10-31,2023-11-04,East,West Bengal,Kolkata,Retail Store,Small Business,Technology,Accessories,Wireless Headset,5,519.22,315.8,0.05,33.47,15,0,4.1,2596.1000000000004,0.012911397887164831,-0.03138902733725384,-0.9665290477369226,-0.42561059060481815,129.80500000000004,2466.2950000000005,1579.0,853.8250000000005,34.61974338025258,4,False,2023,10,Oct,2023-10,2023Q4,493.2590000000001,Not Returned,Normal
ORD-101308,2023-10-31,2023-11-04,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Binders,Ring Binder,3,91.77,48.63,0.0,107.23,17,0,4.5,275.31,-0.9598883499256657,-0.966015221023025,1.3604606394233016,-0.09307633745627664,0.0,275.31,145.89000000000001,22.189999999999984,8.060005085176703,4,False,2023,10,Oct,2023-10,2023Q4,91.77,Not Returned,Normal
ORD-103554,2023-10-31,2023-11-05,North,Delhi,New Delhi,Retail Store,Consumer,Furniture,Storage,Office Cabinet,6,418.76,335.27,0.05,41.44,14,0,4.3,2512.56,-0.2157175941944283,0.03672180842672391,-0.7150904928743008,-0.5918777171790889,125.628,2386.932,2011.62,333.8719999999999,13.987495244942039,5,False,2023,10,Oct,2023-10,2023Q4,397.82199999999995,Not Returned,Normal
ORD-104445,2023-11-01,2023-11-02,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Storage,Office Cabinet,2,336.37,163.85,0.0,55.75,15,1,3.8,672.74,-0.4032224982119721,-0.5629473989005017,-0.2636368266153147,-0.42561059060481815,0.0,672.74,327.7,289.29,43.001754020869875,1,False,2023,11,Nov,2023-11,2023Q4,336.37,Returned,Normal
ORD-101479,2023-11-01,2023-11-04,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Accessories,Wireless Headset,5,148.46,90.23,0.1,91.6,19,0,4.1,742.3000000000001,-0.8308720492975,-0.820488217028085,0.8673634483940945,0.23945791569226488,74.23,668.07,451.15000000000003,125.32000000000002,18.758513329441527,3,False,2023,11,Nov,2023-11,2023Q4,133.614,Not Returned,Normal
ORD-101224,2023-11-01,2023-11-06,North,Delhi,New Delhi,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,3,208.6,152.53,0.05,88.82,24,0,4.1,625.8,-0.6940041657240679,-0.6025475355645094,0.7796596613780231,1.0707935485636186,31.29,594.51,457.59000000000003,48.099999999999966,8.090696540007732,5,False,2023,11,Nov,2023-11,2023Q4,198.17,Not Returned,Normal
ORD-100571,2023-11-01,2023-11-07,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Accessories,Wireless Headset,3,1193.93,697.55,0.05,36.9,20,0,3.0,3581.79,1.5484306816555469,1.3040661114865026,-0.858318979584,0.40572504226653566,179.08950000000002,3402.7005,2092.6499999999996,1273.1505000000002,37.41588482442108,6,False,2023,11,Nov,2023-11,2023Q4,1134.2335,Not Returned,Normal
ORD-100424,2023-11-01,2023-11-06,East,Odisha,Bhubaneswar,Distributor,Consumer,Office Supplies,Binders,Ring Binder,6,224.96,181.56,0.15,36.67,22,0,4.5,1349.76,-0.6567717318154986,-0.500993474844002,-0.8655750482939626,0.7382592954150772,202.464,1147.296,1089.3600000000001,21.26599999999992,1.8535757119348382,5,False,2023,11,Nov,2023-11,2023Q4,191.216,Not Returned,High
ORD-104825,2023-11-01,2023-11-06,South,Telangana,Hyderabad,Online,Consumer,Furniture,Tables,Standing Desk,8,236.22,180.49,0.05,24.16,27,0,3.8,1889.76,-0.6311459857390629,-0.5047365973025257,-1.2602420898662838,1.569594928286431,94.488,1795.272,1443.92,327.19199999999984,18.225204871462367,5,False,2023,11,Nov,2023-11,2023Q4,224.409,Not Returned,Normal
ORD-103460,2023-11-01,2023-11-07,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Paper,Printer Paper,7,70.44,50.12,0.1,113.07,18,0,4.5,493.08,-1.0084316149177062,-0.9608028355433984,1.544701688406703,0.07319078911799412,49.308,443.772,350.84,-20.137999999999977,-4.537915866706321,6,False,2023,11,Nov,2023-11,2023Q4,63.396,Not Returned,Normal
ORD-102289,2023-11-01,2023-11-06,West,Gujarat,Ahmedabad,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,3,85.5,48.28,0.1,42.4,24,0,4.7,256.5,-0.9741577484957592,-0.967239606873944,-0.6848042930414128,1.0707935485636186,25.650000000000002,230.85,144.84,43.60999999999999,18.891054797487545,5,False,2023,11,Nov,2023-11,2023Q4,76.95,Not Returned,Normal
ORD-100623,2023-11-01,2023-11-03,North,Haryana,Gurugram,Online,Small Business,Furniture,Tables,Standing Desk,10,880.41,453.67,0.1,81.04,8,0,4.2,8804.1,0.8349152367280027,0.4509140505661682,0.5342152502323274,-1.5894804766247135,880.4100000000001,7923.6900000000005,4536.7,3305.9500000000007,41.722354105221186,2,False,2023,11,Nov,2023-11,2023Q4,792.369,Not Returned,Normal
ORD-100164,2023-11-02,2023-11-08,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,4,894.97,469.6,0.05,55.11,12,0,3.1,3579.88,0.8680511925781721,0.5066410980094228,-0.2838276265039067,-0.9244119703276305,178.99400000000003,3400.886,1878.4,1467.376,43.146874079284046,6,False,2023,11,Nov,2023-11,2023Q4,850.2215,Not Returned,Normal
ORD-104735,2023-11-02,2023-11-04,East,West Bengal,Kolkata,Online,Consumer,Technology,Accessories,Wireless Headset,4,598.35,310.61,0.1,89.91,14,1,4.7,2393.4,0.19299712497671745,-0.049544920383737916,0.8140471174382814,-0.5918777171790889,239.34000000000003,2154.06,1242.44,821.7099999999999,38.14703397305553,2,False,2023,11,Nov,2023-11,2023Q4,538.515,Returned,Normal
ORD-103923,2023-11-02,2023-11-05,North,Delhi,New Delhi,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,943.47,465.18,0.1,102.41,29,0,4.2,1886.94,0.9784285180406175,0.49117885383496035,1.2083986777623432,1.9021291814349726,188.69400000000002,1698.246,930.36,665.4760000000001,39.18607787093272,3,False,2023,11,Nov,2023-11,2023Q4,849.123,Not Returned,Normal
ORD-102697,2023-11-02,2023-11-04,West,Gujarat,Ahmedabad,Online,Home Office,Office Supplies,Binders,Ring Binder,5,223.68,138.36,0.05,64.79,14,0,5.0,1118.4,-0.6596847828792498,-0.6521176713002856,0.021558221811047024,-0.5918777171790889,55.92000000000001,1062.48,691.8000000000001,305.88999999999993,28.790188991792782,2,False,2023,11,Nov,2023-11,2023Q4,212.496,Not Returned,Normal
ORD-104250,2023-11-02,2023-11-04,South,Karnataka,Bengaluru,Distributor,Consumer,Furniture,Tables,Standing Desk,2,143.97,97.43,0.0,64.09,21,1,3.6,287.94,-0.8410904862320646,-0.7953008509520377,-0.000525465567100529,0.5719921688408064,0.0,287.94,194.86,28.98999999999998,10.068069736750704,2,False,2023,11,Nov,2023-11,2023Q4,143.97,Returned,Normal
ORD-104341,2023-11-02,2023-11-06,East,Odisha,Bhubaneswar,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,6,209.81,140.32,0.0,69.58,18,0,3.4,1258.8600000000001,-0.6912504221403656,-0.6452611105351396,0.17267373972722727,0.07319078911799412,0.0,1258.8600000000001,841.92,347.3600000000002,27.593219261871866,4,False,2023,11,Nov,2023-11,2023Q4,209.81000000000003,Not Returned,Normal
ORD-100928,2023-11-02,2023-11-07,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Paper,Printer Paper,1,134.18,76.86,0.15,103.85,24,0,3.8,134.18,-0.8633707752274737,-0.8672597565331894,1.2538279775116752,1.0707935485636186,20.127,114.05300000000001,76.86,-66.65699999999998,-58.44388135340585,5,False,2023,11,Nov,2023-11,2023Q4,114.05300000000001,Not Returned,High
ORD-100274,2023-11-02,2023-11-09,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Storage,Office Cabinet,4,706.41,404.4,0.1,31.48,16,1,3.9,2825.64,0.43892235774933275,0.27855550520966116,-1.029309816140513,-0.2593434640305474,282.564,2543.076,1617.6,893.9960000000001,35.15412044311692,7,False,2023,11,Nov,2023-11,2023Q4,635.769,Returned,Normal
ORD-100971,2023-11-02,2023-11-08,South,Telangana,Hyderabad,Online,Small Business,Furniture,Tables,Standing Desk,6,776.3,445.37,0.05,91.89,16,0,3.8,4657.799999999999,0.5979794974724318,0.42187861467294696,0.8765124045936129,-0.2593434640305474,232.89,4424.909999999999,2672.2200000000003,1660.7999999999986,37.53296677220551,6,False,2023,11,Nov,2023-11,2023Q4,737.4849999999998,Not Returned,Normal
ORD-101078,2023-11-02,2023-11-05,West,Rajasthan,Jaipur,Online,Home Office,Office Supplies,Paper,Printer Paper,4,59.52,30.08,0.0,82.07,5,0,4.6,238.08,-1.033283581805333,-1.0309076711217302,0.5667098188030297,-2.0882818563475256,0.0,238.08,120.32,35.690000000000026,14.99075940860216,3,False,2023,11,Nov,2023-11,2023Q4,59.52,Not Returned,Normal
ORD-102069,2023-11-03,2023-11-08,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Tables,Standing Desk,5,209.69,167.16,0.05,12.22,13,0,2.7,1048.45,-0.6915235206775923,-0.5513682069960966,-1.6369267002878276,-0.7581448437533597,52.42250000000001,996.0275,835.8,148.00750000000008,14.859780477948659,5,False,2023,11,Nov,2023-11,2023Q4,199.2055,Not Returned,Normal
ORD-101677,2023-11-03,2023-11-06,North,Delhi,New Delhi,Online,Small Business,Office Supplies,Binders,Ring Binder,6,203.55,133.32,0.0,63.42,17,0,3.7,1221.3000000000002,-0.7054970624990236,-0.6697488275535188,-0.0216627092004703,-0.09307633745627664,0.0,1221.3000000000002,799.92,357.9600000000002,29.309751903709174,3,False,2023,11,Nov,2023-11,2023Q4,203.55000000000004,Not Returned,Normal
ORD-100731,2023-11-03,2023-11-07,East,West Bengal,Kolkata,Retail Store,Small Business,Technology,Accessories,Wireless Headset,8,1337.2,984.43,0.05,36.45,16,0,4.0,10697.6,1.874487576892754,2.307642719805453,-0.872515635755666,-0.2593434640305474,534.88,10162.720000000001,7875.44,2250.8300000000017,22.147909221153405,4,False,2023,11,Nov,2023-11,2023Q4,1270.3400000000001,Not Returned,Normal
ORD-100463,2023-11-03,2023-11-08,South,Karnataka,Bengaluru,Online,Consumer,Technology,Accessories,Wireless Headset,4,1055.15,548.36,0.1,78.8,15,0,3.7,4220.6,1.2325922233529043,0.7821628969190733,0.4635474506222553,-0.42561059060481815,422.06000000000006,3798.5400000000004,2193.44,1526.3000000000004,40.18122752425933,5,False,2023,11,Nov,2023-11,2023Q4,949.6350000000001,Not Returned,Normal
ORD-102494,2023-11-03,2023-11-04,North,Punjab,Ludhiana,Online,Corporate,Technology,Accessories,Wireless Headset,3,1578.78,1134.59,0.0,40.55,18,0,5.0,4736.34,2.4242804487529095,2.8329392323025724,-0.7431683239693739,0.07319078911799412,0.0,4736.34,3403.7699999999995,1292.0200000000007,27.278869337927613,1,False,2023,11,Nov,2023-11,2023Q4,1578.78,Not Returned,Normal
ORD-102419,2023-11-03,2023-11-06,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Paper,Printer Paper,5,207.08,142.01,0.0,80.97,5,0,3.1,1035.4,-0.6974634138622723,-0.6393490759978451,0.5320068814945125,-2.0882818563475256,0.0,1035.4,710.05,244.38000000000014,23.60247247440604,3,False,2023,11,Nov,2023-11,2023Q4,207.08,Not Returned,Normal
ORD-104658,2023-11-04,2023-11-08,South,Tamil Nadu,Chennai,Retail Store,Corporate,Technology,Accessories,Wireless Headset,3,186.94,84.98,0.2,103.51,19,0,5.0,560.8199999999999,-0.7432984516934816,-0.8388540047918694,1.243101615070861,0.23945791569226488,112.16399999999999,448.65599999999995,254.94,90.20599999999995,20.105827181626893,4,True,2023,11,Nov,2023-11,2023Q4,149.552,Not Returned,High
ORD-103208,2023-11-04,2023-11-08,North,Delhi,New Delhi,Online,Small Business,Office Supplies,Appliances,Label Printer,6,19.15,9.13,0.1,10.49,19,0,4.6,114.89999999999999,-1.1251584813706716,-1.104195909912451,-1.6915049562366777,0.23945791569226488,11.49,103.41,54.78,38.13999999999999,36.88231312252199,4,True,2023,11,Nov,2023-11,2023Q4,17.235,Not Returned,Normal
ORD-101373,2023-11-04,2023-11-07,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Laptops,Business Laptop,4,369.74,239.77,0.1,85.65,18,0,3.4,1478.96,-0.32727834665152256,-0.29736061660973645,0.6796521056798414,0.07319078911799412,147.89600000000002,1331.064,959.08,286.33400000000006,21.511662850170996,3,True,2023,11,Nov,2023-11,2023Q4,332.766,Not Returned,Normal
ORD-103562,2023-11-04,2023-11-07,West,Maharashtra,Mumbai,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,1,515.62,322.86,0.0,51.56,17,0,4.8,515.62,0.004718441770364711,-0.00669141560157414,-0.3958234696359402,-0.09307633745627664,0.0,515.62,322.86,141.2,27.384507970986384,3,True,2023,11,Nov,2023-11,2023Q4,515.62,Not Returned,Normal
ORD-104561,2023-11-04,2023-11-08,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Appliances,Label Printer,5,59.15,41.28,0.05,27.73,16,1,3.7,295.75,-1.0341256356284485,-0.9917273238923232,-1.1476152842377316,-0.2593434640305474,14.787500000000001,280.9625,206.4,46.83249999999997,16.668594563331396,4,True,2023,11,Nov,2023-11,2023Q4,56.192499999999995,Returned,Normal
ORD-104067,2023-11-04,2023-11-07,West,Maharashtra,Mumbai,Online,Small Business,Technology,Laptops,Business Laptop,2,853.98,500.75,0.1,113.07,22,0,4.3,1707.96,0.774765283903829,0.6156114387412106,1.544701688406703,0.7382592954150772,170.79600000000002,1537.164,1001.5,422.594,27.491796581236617,3,True,2023,11,Nov,2023-11,2023Q4,768.582,Not Returned,Normal
ORD-101184,2023-11-04,2023-11-09,North,Delhi,New Delhi,Distributor,Consumer,Office Supplies,Appliances,Label Printer,1,209.48,109.21,0.05,38.65,17,0,4.8,209.48,-0.6920014431177389,-0.7540915214553938,-0.8031097611386313,-0.09307633745627664,10.474,199.006,109.21,51.14600000000001,25.700732641226903,5,True,2023,11,Nov,2023-11,2023Q4,199.006,Not Returned,Normal
ORD-103566,2023-11-05,2023-11-06,South,Tamil Nadu,Chennai,Online,Corporate,Office Supplies,Appliances,Label Printer,2,75.18,40.32,0.0,66.92,19,0,4.5,150.36,-0.9976442226972526,-0.9950856393691295,0.08875572769026702,0.23945791569226488,0.0,150.36,80.64,2.8000000000000114,1.8621973929236573,1,True,2023,11,Nov,2023-11,2023Q4,75.18,Not Returned,Normal
ORD-102961,2023-11-05,2023-11-07,East,Odisha,Bhubaneswar,Distributor,Consumer,Technology,Accessories,Wireless Headset,1,677.45,465.48,0.05,104.93,28,0,3.7,677.45,0.3730145774319635,0.4922283274214624,1.2878999523236745,1.7358620548607018,33.8725,643.5775000000001,465.48,73.16750000000008,11.36887165881344,2,True,2023,11,Nov,2023-11,2023Q4,643.5775000000001,Not Returned,Normal
ORD-103368,2023-11-06,2023-11-08,East,West Bengal,Kolkata,Online,Consumer,Office Supplies,Appliances,Label Printer,5,118.79,91.39,0.15,68.84,29,0,4.2,593.95,-0.898395662626794,-0.8164302524936108,0.14932812735604298,1.9021291814349726,89.0925,504.8575000000001,456.95,-20.93249999999992,-4.146219477773415,2,False,2023,11,Nov,2023-11,2023Q4,100.97150000000002,Not Returned,High
ORD-104129,2023-11-06,2023-11-09,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Laptops,Business Laptop,3,1462.38,922.61,0.15,18.04,29,0,5.0,4387.14,2.159374867643041,2.0913811960802806,-1.4533166138009446,1.9021291814349726,658.071,3729.0690000000004,2767.83,943.1990000000005,25.293149577012397,3,False,2023,11,Nov,2023-11,2023Q4,1243.0230000000001,Not Returned,High
ORD-100776,2023-11-06,2023-11-11,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Binders,Ring Binder,4,69.68,56.61,0.1,71.83,17,0,4.6,278.72,-1.0101612389868084,-0.9380992236220724,0.2436570205855584,-0.09307633745627664,27.872000000000003,250.848,226.44,-47.42199999999998,-18.9046753412425,5,False,2023,11,Nov,2023-11,2023Q4,62.712,Not Returned,Normal
ORD-102223,2023-11-06,2023-11-10,West,Rajasthan,Jaipur,Online,Corporate,Office Supplies,Paper,Printer Paper,3,140.08,113.08,0.15,112.27,19,0,4.3,420.24,-0.8499434304804958,-0.7405533121895184,1.5194631885459633,0.23945791569226488,63.036,357.204,339.24,-94.306,-26.401160121387218,4,False,2023,11,Nov,2023-11,2023Q4,119.068,Not Returned,High
ORD-103770,2023-11-06,2023-11-08,East,West Bengal,Kolkata,Distributor,Small Business,Furniture,Chairs,Ergonomic Chair,5,748.81,596.12,0.2,25.93,16,0,3.3,3744.0499999999997,0.535417174236089,0.9492390918901868,-1.2044019089243967,-0.2593434640305474,748.81,2995.24,2980.6,-11.290000000000127,-0.3769313978178753,2,False,2023,11,Nov,2023-11,2023Q4,599.048,Not Returned,High
ORD-102249,2023-11-06,2023-11-08,East,Odisha,Bhubaneswar,Online,Small Business,Furniture,Chairs,Ergonomic Chair,5,322.2,167.97,0.0,78.22,28,0,2.6,1611.0,-0.4354708838161546,-0.5485346283125413,0.44524953822321883,1.7358620548607018,0.0,1611.0,839.85,692.93,43.01241464928616,2,False,2023,11,Nov,2023-11,2023Q4,322.2,Not Returned,Normal
ORD-102340,2023-11-06,2023-11-09,South,Karnataka,Bengaluru,Online,Small Business,Office Supplies,Paper,Printer Paper,4,83.88,55.75,0.2,116.43,17,0,4.4,335.52,-0.9778445787483192,-0.9411077145700448,1.6507033878218114,-0.09307633745627664,67.104,268.416,223.0,-71.01400000000001,-26.456694086790655,3,False,2023,11,Nov,2023-11,2023Q4,67.104,Not Returned,High
ORD-103070,2023-11-06,2023-11-10,North,Punjab,Ludhiana,Distributor,Small Business,Technology,Phones,5G Smartphone,5,473.98,335.42,0.2,25.03,22,0,5.0,2369.9,-0.0900467506472894,0.03724654521997501,-1.2327952212677291,0.7382592954150772,473.98,1895.92,1677.1000000000001,193.78999999999994,10.22142284484577,4,False,2023,11,Nov,2023-11,2023Q4,379.184,Not Returned,High
ORD-102475,2023-11-06,2023-11-10,South,Karnataka,Bengaluru,Online,Home Office,Office Supplies,Binders,Ring Binder,4,160.45,99.92,0.05,16.99,20,0,4.9,641.8,-0.8035849537862688,-0.7865902201840714,-1.4864421448681657,0.40572504226653566,32.089999999999996,609.7099999999999,399.68,193.0399999999999,31.660953568089734,4,False,2023,11,Nov,2023-11,2023Q4,152.42749999999998,Not Returned,Normal
ORD-102924,2023-11-06,2023-11-08,East,Odisha,Bhubaneswar,Retail Store,Corporate,Technology,Laptops,Business Laptop,3,1235.38,853.68,0.15,110.91,14,0,3.8,3706.1400000000003,1.6427634680559255,1.8502471483550111,1.4765577387827054,-0.5918777171790889,555.921,3150.219,2561.04,478.2690000000001,15.18208734059442,2,False,2023,11,Nov,2023-11,2023Q4,1050.073,Not Returned,High
ORD-101058,2023-11-07,2023-11-09,North,Haryana,Gurugram,Online,Small Business,Technology,Phones,5G Smartphone,1,336.36,198.38,0.1,13.5,23,1,4.5,336.36,-0.40324525642340764,-0.4421529890941249,-1.5965451005106437,0.904526421989348,33.636,302.724,198.38,90.844,30.008852948560406,2,False,2023,11,Nov,2023-11,2023Q4,302.724,Returned,Normal
ORD-101840,2023-11-07,2023-11-12,South,Tamil Nadu,Chennai,Online,Home Office,Technology,Laptops,Business Laptop,3,458.72,342.73,0.0,99.54,9,0,4.1,1376.16,-0.12477578129794745,0.06281871827773969,1.117855559511939,-1.4232133500504427,0.0,1376.16,1028.19,248.43,18.05240669689571,5,False,2023,11,Nov,2023-11,2023Q4,458.72,Not Returned,Normal
ORD-102275,2023-11-07,2023-11-08,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,1291.06,675.15,0.05,55.18,13,0,3.8,5164.24,1.7694811893290996,1.225705417027689,-0.2816192577660919,-0.7581448437533597,258.212,4906.028,2700.6,2150.2480000000005,43.82869400663837,1,False,2023,11,Nov,2023-11,2023Q4,1226.507,Not Returned,Normal
ORD-102693,2023-11-07,2023-11-10,North,Delhi,New Delhi,Online,Home Office,Furniture,Storage,Office Cabinet,1,245.02,195.62,0.0,40.41,11,0,3.7,245.02,-0.6111187596757739,-0.451808146089943,-0.7475850614450035,-1.0906790969019011,0.0,245.02,195.62,8.990000000000009,3.6690882376948855,3,False,2023,11,Nov,2023-11,2023Q4,245.02,Not Returned,Normal
